task_id,category,forecast_origin,outcome_available_at,evidence_url,evidence_published_at,content_sha256,is_estimated_date,reviewer,outcome_available_at_source,evidence_rationale,manual_review_eligible
C-CN_A-20260130-600036-net_profit,C,2026-01-30,2026-03-28,https://static.cninfo.com.cn/finalpage/2026-03-28/1225047590.PDF,2026-03-28T07:00:00Z,abe612a273468072b176dd51ea460c1e1596f8ca729cbc6db3fa28ba9a57ea79,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-28; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-600036-operating_revenue,C,2026-01-30,2026-03-28,https://static.cninfo.com.cn/finalpage/2026-03-28/1225047590.PDF,2026-03-28T07:00:00Z,abe612a273468072b176dd51ea460c1e1596f8ca729cbc6db3fa28ba9a57ea79,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-28; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-600276-net_profit,C,2026-01-30,2026-03-26,https://static.cninfo.com.cn/finalpage/2026-03-26/1225032585.PDF,2026-03-26T07:00:00Z,fae80e2d132f5b6f2bfbb8bcdfd40e1267edb91d689389d63c8e291b0856ace6,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-600276-operating_revenue,C,2026-01-30,2026-03-26,https://static.cninfo.com.cn/finalpage/2026-03-26/1225032585.PDF,2026-03-26T07:00:00Z,fae80e2d132f5b6f2bfbb8bcdfd40e1267edb91d689389d63c8e291b0856ace6,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-600519-net_profit,C,2026-01-30,2026-04-17,https://static.cninfo.com.cn/finalpage/2026-04-17/1225114741.PDF,2026-04-17T07:00:00Z,474905deeaf0f875fc0a1b097a626c0c7852c427faadc5d7fc7816cbf45ea288,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-04-17; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-600519-operating_revenue,C,2026-01-30,2026-04-17,https://static.cninfo.com.cn/finalpage/2026-04-17/1225114741.PDF,2026-04-17T07:00:00Z,474905deeaf0f875fc0a1b097a626c0c7852c427faadc5d7fc7816cbf45ea288,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-04-17; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601012-net_profit,C,2026-01-30,2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225251647.PDF,2026-04-29T07:00:00Z,10233740d54740b89dfd772eecac5f04d8fef639489acd3b18b1a35e81bce2c1,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-04-29; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601012-operating_revenue,C,2026-01-30,2026-04-29,https://static.cninfo.com.cn/finalpage/2026-04-29/1225251647.PDF,2026-04-29T07:00:00Z,10233740d54740b89dfd772eecac5f04d8fef639489acd3b18b1a35e81bce2c1,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-04-29; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601318-net_profit,C,2026-01-30,2026-03-27,https://static.cninfo.com.cn/finalpage/2026-03-27/1225038263.PDF,2026-03-27T07:00:00Z,860c455bbad9be59d3d1bf64bf683733feb79157212532df44b91d49a0b03c2a,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-27; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601318-operating_revenue,C,2026-01-30,2026-03-27,https://static.cninfo.com.cn/finalpage/2026-03-27/1225038263.PDF,2026-03-27T07:00:00Z,860c455bbad9be59d3d1bf64bf683733feb79157212532df44b91d49a0b03c2a,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-27; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601398-net_profit,C,2026-01-30,2026-03-28,https://static.cninfo.com.cn/finalpage/2026-03-28/1225047240.PDF,2026-03-28T07:00:00Z,e2edab73032f143aad881f612382bc613c8b96b424bb197b125d64a0ef23c78b,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-28; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601398-operating_revenue,C,2026-01-30,2026-03-28,https://static.cninfo.com.cn/finalpage/2026-03-28/1225047240.PDF,2026-03-28T07:00:00Z,e2edab73032f143aad881f612382bc613c8b96b424bb197b125d64a0ef23c78b,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-28; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601668-net_profit,C,2026-01-30,2026-04-18,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123321.PDF,2026-04-18T07:00:00Z,be7c5a9a87af23f0f08405942c4159aac7be9dbb72c6979da56b81e69f588815,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-04-18; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601668-operating_revenue,C,2026-01-30,2026-04-18,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123321.PDF,2026-04-18T07:00:00Z,be7c5a9a87af23f0f08405942c4159aac7be9dbb72c6979da56b81e69f588815,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-04-18; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601888-net_profit,C,2026-01-30,2026-03-31,https://static.cninfo.com.cn/finalpage/2026-03-31/1225063442.PDF,2026-03-31T07:00:00Z,295c5638af6ce04d2890c073c269c364d3f880fa224ace06df8bc75e0a610ec8,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-31; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-601888-operating_revenue,C,2026-01-30,2026-03-31,https://static.cninfo.com.cn/finalpage/2026-03-31/1225063442.PDF,2026-03-31T07:00:00Z,295c5638af6ce04d2890c073c269c364d3f880fa224ace06df8bc75e0a610ec8,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-31; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-603259-net_profit,C,2026-01-30,2026-03-24,https://static.cninfo.com.cn/finalpage/2026-03-24/1225025225.PDF,2026-03-24T07:00:00Z,7f1431d66eae399d4b35639bb650e23287c7f52dacbb47b4b4a197fb5026d6a2,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-24; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-603259-operating_revenue,C,2026-01-30,2026-03-24,https://static.cninfo.com.cn/finalpage/2026-03-24/1225025225.PDF,2026-03-24T07:00:00Z,7f1431d66eae399d4b35639bb650e23287c7f52dacbb47b4b4a197fb5026d6a2,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-24; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-603288-net_profit,C,2026-01-30,2026-03-27,https://static.cninfo.com.cn/finalpage/2026-03-27/1225038237.PDF,2026-03-27T07:00:00Z,2c7fba45257decc8edc4a0d8462c51accf146593f8c6097b26ed5ad52cf4115e,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-27; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-603288-operating_revenue,C,2026-01-30,2026-03-27,https://static.cninfo.com.cn/finalpage/2026-03-27/1225038237.PDF,2026-03-27T07:00:00Z,2c7fba45257decc8edc4a0d8462c51accf146593f8c6097b26ed5ad52cf4115e,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-27; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-688981-net_profit,C,2026-01-30,2026-03-27,https://static.cninfo.com.cn/finalpage/2026-03-27/1225037057.PDF,2026-03-27T07:00:00Z,c022cf9323967f66a239ce4f60b30507bc341db6e660a53db9c2966a9ef35531,否,,observed_cninfo_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-27; ground-truth value is taken from the filing body.,是
C-CN_A-20260130-688981-operating_revenue,C,2026-01-30,2026-03-27,https://static.cninfo.com.cn/finalpage/2026-03-27/1225037057.PDF,2026-03-27T07:00:00Z,c022cf9323967f66a239ce4f60b30507bc341db6e660a53db9c2966a9ef35531,否,,observed_cninfo_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-27; ground-truth value is taken from the filing body.,是
C-HK-20250606-0005-net_profit,C,2023-12-29,2024-02-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0221/2024022100137.pdf,2024-02-21T08:00:00Z,280d196e830ff9bf88c653bf8dcda06ef492abe57844408a597748e9e6922059,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-02-21; ground-truth value is taken from the filing body.,是
C-HK-20250606-0005-operating_revenue,C,2023-12-29,2024-02-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0221/2024022100137.pdf,2024-02-21T08:00:00Z,280d196e830ff9bf88c653bf8dcda06ef492abe57844408a597748e9e6922059,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-02-21; ground-truth value is taken from the filing body.,是
C-HK-20250606-0388-net_profit,C,2023-12-29,2024-04-24,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042401818.pdf,2024-04-24T08:00:00Z,8f7f9ff6651ee8c3eec26db28c74176e0e50bf1986be1be69624d29d2a33ebf1,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-04-24; ground-truth value is taken from the filing body.,是
C-HK-20250606-0388-operating_revenue,C,2023-12-29,2024-04-24,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0424/2024042401818.pdf,2024-04-24T08:00:00Z,8f7f9ff6651ee8c3eec26db28c74176e0e50bf1986be1be69624d29d2a33ebf1,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-04-24; ground-truth value is taken from the filing body.,是
C-HK-20250606-0700-net_profit,C,2023-12-29,2024-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000508.pdf,2024-03-20T08:00:00Z,b44ff0a1bf467361b70cc0046a5bd2245d927ce69e536d32ac883ea992640f3d,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-20; ground-truth value is taken from the filing body.,是
C-HK-20250606-0700-operating_revenue,C,2023-12-29,2024-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000508.pdf,2024-03-20T08:00:00Z,b44ff0a1bf467361b70cc0046a5bd2245d927ce69e536d32ac883ea992640f3d,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-20; ground-truth value is taken from the filing body.,是
C-HK-20250606-0883-net_profit,C,2023-12-29,2024-03-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0321/2024032100274.pdf,2024-03-21T08:00:00Z,83bb20fe25be99813f3ddd6ab9ed29bd64eccec1fdf8ad0c4b7fb171d1d78960,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-21; ground-truth value is taken from the filing body.,是
C-HK-20250606-0883-operating_revenue,C,2023-12-29,2024-03-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0321/2024032100274.pdf,2024-03-21T08:00:00Z,83bb20fe25be99813f3ddd6ab9ed29bd64eccec1fdf8ad0c4b7fb171d1d78960,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-21; ground-truth value is taken from the filing body.,是
C-HK-20250606-0939-net_profit,C,2023-12-29,2024-03-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0328/2024032802486.pdf,2024-03-28T08:00:00Z,bf3cdce5f5a140d9a1ee3990e50f2b9d8e092cdaed9ec7df76b0fa016dc6d51d,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-28; ground-truth value is taken from the filing body.,是
C-HK-20250606-0939-operating_revenue,C,2023-12-29,2024-03-28,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0328/2024032802486.pdf,2024-03-28T08:00:00Z,bf3cdce5f5a140d9a1ee3990e50f2b9d8e092cdaed9ec7df76b0fa016dc6d51d,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-28; ground-truth value is taken from the filing body.,是
C-HK-20250606-0941-net_profit,C,2023-12-29,2024-03-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0321/2024032100246.pdf,2024-03-21T08:00:00Z,71405801087b613b42420c53c1aa3354497a9e7fecaf08b6534dbcf7e1404fab,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-21; ground-truth value is taken from the filing body.,是
C-HK-20250606-0941-operating_revenue,C,2023-12-29,2024-03-21,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0321/2024032100246.pdf,2024-03-21T08:00:00Z,71405801087b613b42420c53c1aa3354497a9e7fecaf08b6534dbcf7e1404fab,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-21; ground-truth value is taken from the filing body.,是
C-HK-20250606-1299-net_profit,C,2023-12-29,2024-03-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0314/2024031400001.pdf,2024-03-14T08:00:00Z,3efe571b63f4782d2610c1fc58cdd935c8f1f3de5c9ab6b0109a90611f794bac,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-1299-operating_revenue,C,2023-12-29,2024-03-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0314/2024031400001.pdf,2024-03-14T08:00:00Z,3efe571b63f4782d2610c1fc58cdd935c8f1f3de5c9ab6b0109a90611f794bac,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-1398-net_profit,C,2023-12-29,2024-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000656.pdf,2024-03-20T08:00:00Z,5bb0b8420d5ede191ec9a84fd888074f3cee12634cb679f8113d79df36daf829,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-20; ground-truth value is taken from the filing body.,是
C-HK-20250606-1398-operating_revenue,C,2023-12-29,2024-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0320/2024032000656.pdf,2024-03-20T08:00:00Z,5bb0b8420d5ede191ec9a84fd888074f3cee12634cb679f8113d79df36daf829,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-20; ground-truth value is taken from the filing body.,是
C-HK-20250606-1810-net_profit,C,2023-12-29,2024-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0319/2024031900546.pdf,2024-03-19T08:00:00Z,d8e41d88f11acec533104d45776b44f3b91177ed55929fdf836699bef4eba299,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-19; ground-truth value is taken from the filing body.,是
C-HK-20250606-1810-operating_revenue,C,2023-12-29,2024-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0319/2024031900546.pdf,2024-03-19T08:00:00Z,d8e41d88f11acec533104d45776b44f3b91177ed55929fdf836699bef4eba299,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-19; ground-truth value is taken from the filing body.,是
C-HK-20250606-2318-net_profit,C,2023-12-29,2024-03-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0314/2024031401281.pdf,2024-03-14T08:00:00Z,b8c1b8cafa4938cc74b0c326ba482e8a41e60da22edcb851db0eb3e1d8200da8,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-03-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-2318-operating_revenue,C,2023-12-29,2024-03-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0314/2024031401281.pdf,2024-03-14T08:00:00Z,b8c1b8cafa4938cc74b0c326ba482e8a41e60da22edcb851db0eb3e1d8200da8,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-03-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-3690-net_profit,C,2023-12-29,2024-06-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0614/2024061401335.pdf,2024-06-14T08:00:00Z,c253eee7b45782e14edd434bdadc3e12123674dd40de24c98fb78d4c4f3439c0,否,,observed_hkex_first_publication,Official filing for net_profit (2023-12-31) first became public on 2024-06-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-3690-operating_revenue,C,2023-12-29,2024-06-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0614/2024061401335.pdf,2024-06-14T08:00:00Z,c253eee7b45782e14edd434bdadc3e12123674dd40de24c98fb78d4c4f3439c0,否,,observed_hkex_first_publication,Official filing for operating_revenue (2023-12-31) first became public on 2024-06-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-9988-net_profit,C,2023-12-29,2024-05-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0514/2024051400813.pdf,2024-05-14T08:00:00Z,56ab5586e9554935eaa046a8b79f94dd55aaab8212273c0b466e8b093110d1a5,否,,observed_hkex_first_publication,Official filing for net_profit (2024-03-31) first became public on 2024-05-14; ground-truth value is taken from the filing body.,是
C-HK-20250606-9988-operating_revenue,C,2023-12-29,2024-05-14,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0514/2024051400813.pdf,2024-05-14T08:00:00Z,56ab5586e9554935eaa046a8b79f94dd55aaab8212273c0b466e8b093110d1a5,否,,observed_hkex_first_publication,Official filing for operating_revenue (2024-03-31) first became public on 2024-05-14; ground-truth value is taken from the filing body.,是
C-HK-20251231-0005-net_profit,C,2025-12-31,2026-02-25,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0225/2026022500111.pdf,2026-02-25T08:00:00Z,7c6aa1c7496c3382dc899391be4ced150afb0738517a71eeb0629bb5b6b3319a,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-02-25; ground-truth value is taken from the filing body.,是
C-HK-20251231-0005-operating_revenue,C,2025-12-31,2026-02-25,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0225/2026022500111.pdf,2026-02-25T08:00:00Z,7c6aa1c7496c3382dc899391be4ced150afb0738517a71eeb0629bb5b6b3319a,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-02-25; ground-truth value is taken from the filing body.,是
C-HK-20251231-0388-net_profit,C,2025-12-31,2026-04-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900419.pdf,2026-04-29T08:00:00Z,2af5e7446758a1ce26aea4c953cced0a2b4e967653bd57207276e3298172a3f1,否,,observed_hkex_first_publication,Official filing for net_profit (2026-03-31) first became public on 2026-04-29; ground-truth value is taken from the filing body.,是
C-HK-20251231-0388-operating_revenue,C,2025-12-31,2026-04-29,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042900419.pdf,2026-04-29T08:00:00Z,2af5e7446758a1ce26aea4c953cced0a2b4e967653bd57207276e3298172a3f1,否,,observed_hkex_first_publication,Official filing for operating_revenue (2026-03-31) first became public on 2026-04-29; ground-truth value is taken from the filing body.,是
C-HK-20251231-0700-net_profit,C,2025-12-31,2026-03-18,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0318/2026031800388.pdf,2026-03-18T08:00:00Z,b44ff0a1bf467361b70cc0046a5bd2245d927ce69e536d32ac883ea992640f3d,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-18; ground-truth value is taken from the filing body.,是
C-HK-20251231-0700-operating_revenue,C,2025-12-31,2026-03-18,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0318/2026031800388.pdf,2026-03-18T08:00:00Z,b44ff0a1bf467361b70cc0046a5bd2245d927ce69e536d32ac883ea992640f3d,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-18; ground-truth value is taken from the filing body.,是
C-HK-20251231-0883-net_profit,C,2025-12-31,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600500.pdf,2026-03-26T08:00:00Z,6e1ed02c840c433c53fdc597d32c9a9b58e275042df221d3f50b36bdd8c938a0,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20251231-0883-operating_revenue,C,2025-12-31,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600500.pdf,2026-03-26T08:00:00Z,6e1ed02c840c433c53fdc597d32c9a9b58e275042df221d3f50b36bdd8c938a0,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20251231-0939-net_profit,C,2025-12-31,2026-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000774.pdf,2026-03-20T08:00:00Z,b876e4aedeb4fbdf06f980fb88db851335caea841ac85687584a729ca34bb2af,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-20; ground-truth value is taken from the filing body.,是
C-HK-20251231-0939-operating_revenue,C,2025-12-31,2026-03-20,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0320/2026032000774.pdf,2026-03-20T08:00:00Z,b876e4aedeb4fbdf06f980fb88db851335caea841ac85687584a729ca34bb2af,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-20; ground-truth value is taken from the filing body.,是
C-HK-20251231-0941-net_profit,C,2025-12-31,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600468.pdf,2026-03-26T08:00:00Z,8a58b046c3a1dcd4c6f9252c1b8445f1a128c00ec9f9ee3a117f5b684d97163d,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20251231-0941-operating_revenue,C,2025-12-31,2026-03-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0326/2026032600468.pdf,2026-03-26T08:00:00Z,8a58b046c3a1dcd4c6f9252c1b8445f1a128c00ec9f9ee3a117f5b684d97163d,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-26; ground-truth value is taken from the filing body.,是
C-HK-20251231-1299-net_profit,C,2025-12-31,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900001.pdf,2026-03-19T08:00:00Z,b385e5c09b97221cda9e63af2045125f9bd6bfa7aeea724da31dc33c1718bc47,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20251231-1299-operating_revenue,C,2025-12-31,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900001.pdf,2026-03-19T08:00:00Z,b385e5c09b97221cda9e63af2045125f9bd6bfa7aeea724da31dc33c1718bc47,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20251231-1398-net_profit,C,2025-12-31,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900596.pdf,2026-03-19T08:00:00Z,8b733e13869257d3e9e5d27214d975774447c0d139bb219e9a12be9d1da64e66,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20251231-1398-operating_revenue,C,2025-12-31,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900596.pdf,2026-03-19T08:00:00Z,8b733e13869257d3e9e5d27214d975774447c0d139bb219e9a12be9d1da64e66,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20251231-1810-net_profit,C,2025-12-31,2026-03-24,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0324/2026032400608.pdf,2026-03-24T08:00:00Z,a75db672b1f1fe7689cf73fded51a36d6a79de3626ed3b1e8b6e2c5a65b74800,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-24; ground-truth value is taken from the filing body.,是
C-HK-20251231-1810-operating_revenue,C,2025-12-31,2026-03-24,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0324/2026032400608.pdf,2026-03-24T08:00:00Z,a75db672b1f1fe7689cf73fded51a36d6a79de3626ed3b1e8b6e2c5a65b74800,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-24; ground-truth value is taken from the filing body.,是
C-HK-20251231-2318-net_profit,C,2025-12-31,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900675.pdf,2026-03-19T08:00:00Z,b8b7ad7792516eb09be000f05f68ec24821e0919f85ddba05d66c7de44f590b6,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20251231-2318-operating_revenue,C,2025-12-31,2026-03-19,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0319/2026031900675.pdf,2026-03-19T08:00:00Z,b8b7ad7792516eb09be000f05f68ec24821e0919f85ddba05d66c7de44f590b6,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-03-19; ground-truth value is taken from the filing body.,是
C-HK-20251231-3690-net_profit,C,2025-12-31,2026-06-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062602731.pdf,2026-06-26T08:00:00Z,a267985eb0c1976189d33badc9efc283ea2179ad07ef870ebac477c70204b9ec,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-06-26; ground-truth value is taken from the filing body.,是
C-HK-20251231-3690-operating_revenue,C,2025-12-31,2026-06-26,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0626/2026062602731.pdf,2026-06-26T08:00:00Z,a267985eb0c1976189d33badc9efc283ea2179ad07ef870ebac477c70204b9ec,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-06-26; ground-truth value is taken from the filing body.,是
C-HK-20251231-9988-net_profit,C,2025-12-31,2026-05-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0513/2026051300653.pdf,2026-05-13T08:00:00Z,5b4d97e9f9cd008a297f746ea2ad951c4aa17f8d5e05b7da631675700f14268e,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-05-13; ground-truth value is taken from the filing body.,是
C-HK-20251231-9988-operating_revenue,C,2025-12-31,2026-05-13,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0513/2026051300653.pdf,2026-05-13T08:00:00Z,5b4d97e9f9cd008a297f746ea2ad951c4aa17f8d5e05b7da631675700f14268e,否,,observed_hkex_first_publication,Official filing for operating_revenue (2025-12-31) first became public on 2026-05-13; ground-truth value is taken from the filing body.,是
C-HK-20260130-0005-net_profit,C,2026-01-30,2026-02-25,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0225/2026022500111.pdf,2026-02-25T08:00:00Z,7c6aa1c7496c3382dc899391be4ced150afb0738517a71eeb0629bb5b6b3319a,否,,observed_hkex_first_publication,Official filing for net_profit (2025-12-31) first became public on 2026-02-25; ground-truth value is taken from the filing body.,是
